"","fips","LON","LAT"
"141","31099",-98.9487887078629,40.5066817709631
"142","22043",-92.5612933199133,31.598965459669
"143","42019",-79.913481583184,40.9118238047114
"144","29173",-91.5185417528043,39.5281743074966
"145","48169",-101.298406338589,33.1797325022888
"146","47025",-83.6594508783357,36.4832576779965
"147","72079",-67.0412886194744,18.0114099315726
"148","55121",-91.359010641204,44.3032319878099
"149","47125",-87.385527553432,36.4961074188999
"150","08043",-105.439922985002,38.4741267225927
"151","20155",-98.0848313175928,37.9512312289638
"152","21169",-85.6312002201161,36.9945298301544
"153","29205",-92.0766387188099,39.7979935693478
"154","39163",-82.4830623205672,39.2520928597964
"155","42077",-75.5947215877621,40.6129292559387
"156","26101",-86.0563094392977,44.3335321121087
"157","13259",-84.832080959839,32.080016222579
"158","18051",-87.5844330387457,38.3080799379886
"159","19109",-94.2069131468334,43.2037565833164
"160","27091",-94.5510007502263,43.6743762966312
"161","31131",-96.1337182818128,40.6487094302478
"162","48203",-94.3693077296046,32.5494153038127
"163","51193",-76.8019153502592,38.1102472097272
"164","05141",-92.5129647529009,35.5809780344286
"165","12077",-84.8829662561179,30.2375643040725
"166","16061",-116.432260892895,46.235603264741
"167","18081",-86.1014949572767,39.4899139536688
"168","18113",-85.4196401845629,41.3968324602935
"169","20159",-98.2008950138411,38.3445584213392
"170","21029",-85.6896030494348,37.9716010665859
"171","28117",-88.5198455722659,34.6181343257818
"172","28071",-89.4848660136149,34.356846334722
"173","21137",-84.6565083168001,37.4551737982662
"174","37061",-77.9324657247271,34.9335257327643
"175","40153",-99.2629410686195,36.4230380076452
"176","46059",-99.0038407124881,44.5466728982086
"177","46067",-97.7553400987465,43.334603579174
"178","48249",-98.0906372677675,27.7306506781394
"179","51135",-78.0505983649928,37.1436122584992
"180","55005",-91.8482970070769,45.4237328649765
"181","51700",-76.5179147493808,37.0813147631038
"182","72109",-66.0128330958386,18.0303454150443
"183","48309",-97.2023634887848,31.5526218630166
"184","18111",-87.3963650403858,40.9559127813829
"185","20047",-99.3125610540452,37.8874693168091
"186","28123",-89.5378582989553,32.4067362590385
"187","29061",-93.9851613707416,39.9615148043452
"188","29059",-93.0213014722927,37.6809747937057
"189","31077",-98.5215048801292,41.5674956602175
"190","31039",-96.7873132419739,41.9163519570475
"191","18047",-85.0606476156406,39.4143062666127
"192","12003",-82.2845892970432,30.3305342268574
"193","20187",-101.784344203154,37.5631755998079
"194","28109",-89.586812447723,30.7710932482866
"195","32009",-117.631251541717,37.7840050655079
"196","39035",-81.6593120002737,41.4241449723718
"197","06099",-120.998012913689,37.5585280784809
"198","12083",-82.0583095753239,29.2121088463707
"199","13221",-83.0828266816497,33.8786181386784
"200","18069",-85.488215711966,40.8289962891274
"201","19013",-92.3052304117598,42.4704820615817
"202","20123",-98.209110811165,39.3934867818661
"203","21187",-84.823941604726,38.5167501278585
"204","22039",-92.3995629162602,30.729843500286
"205","39057",-83.8902435852935,39.691260431821
"206","36039",-74.1239928852064,42.2759239410875
"207","39101",-83.1574603736588,40.5861552122506
"208","46045",-99.2154955544182,45.4192282673857
"209","47101",-87.4903885097872,35.5285108250553
"210","46129",-100.030701326989,45.4304676193912
"211","49035",-111.921592331119,40.6661009739019
"212","54035",-81.6813693806803,38.8422778537526
"213","48007",-96.9996081512527,28.1055239487495
"214","72009",-66.2633245748294,18.1270073888421
"215","48499",-95.3822881521509,32.7871826541369
"216","19095",-92.0643255291961,41.6863345972163
"217","37083",-77.654692361205,36.2565829226436
"218","28077",-90.1085942784981,31.5513665696777
"219","13209",-82.5353021015592,32.1720397336514
"220","13319",-83.1713306306473,32.802916745342
"221","31043",-96.566539516993,42.3904145918926
"222","42047",-78.6451451466934,41.4285010078048
"223","08077",-108.470628419595,39.0181879481891
"224","16055",-116.702067551709,47.6725467762173
"225","19145",-95.1497698796769,40.7393395377715
"226","27167",-96.4682441886751,46.3568312166607
"227","36119",-73.7575144070412,41.1627055395428
"228","47011",-84.8571874759363,35.1573128829055
"229","48295",-100.273312831311,36.2778510419311
"230","12079",-83.4739737876043,30.4439822440317
"231","13159",-83.6884573620062,33.31532452968
"232","17029",-88.2235471640734,39.5196441672572
"233","17147",-88.5932312449864,40.0134905712771
"234","20105",-98.2075686372258,39.0456859616656
"235","26165",-85.5771293262301,44.3385561197794
"236","27057",-94.9169044148028,47.1073828416166
"237","28131",-89.1154919245468,30.7919473422185
"238","31115",-99.4544027719473,41.9137801290088
"239","26125",-83.3859403135568,42.6608058734871
"240","47175",-85.452204976579,35.6985060689238
"241","48327",-99.8204558295276,30.8901112885434
"242","48361",-93.890644636507,30.1193201854712
"243","72061",-66.1152875213147,18.3440023161155
"244","54011",-82.2397584377296,38.4206473666708
"245","48317",-101.951346222883,32.3060515721948
"246","48003",-102.637672512938,32.3050462825341
"247","19023",-92.7901602888731,42.731804838939
"248","47121",-84.8150151637627,35.5155683257835
"249","19027",-94.8603178395126,42.0361451368953
"250","21181",-84.0188507894828,38.3334274784933
"251","21123",-85.7014157294923,37.5456594642905
"252","39173",-83.6229648311491,41.3622155673518
"253","31013",-103.087783442914,42.2209251162955
"254","31127",-95.8543482372604,40.3852510477379
"255","18029",-84.9734679988564,39.1463563421301
"256","48111",-102.602051617469,36.2784290611939
"257","42131",-76.0108833201783,41.5195619988106
"258","29221",-90.8794365179154,37.9612204230425
"259","19151",-94.6786241755138,42.7342787972331
"260","27161",-93.587207958903,44.0220203634853
"261","47107",-84.6153554662606,35.4276418806239
"262","21055",-88.0886823936204,37.3584364776077
"263","19135",-92.8690658075581,41.0299714637053
"264","47049",-84.9287896219043,36.3812189055873
"265","19141",-95.6247420787933,43.0831860527839
"266","38065",-101.340765864445,47.1157562749809
"267","16071",-112.540877548516,42.1950358561978
"268","16075",-116.764909685878,44.0054449956809
"269","22081",-93.342046611089,32.0951925952383
"270","16083",-114.668264571351,42.3539818059728
"271","37079",-77.6757576486307,35.4854554667244
"272","37101",-78.3633245904091,35.5181085617072
"273","19003",-94.6993254978445,41.0291210684283
"274","24023",-79.2737882443747,39.5277376371743
"275","46055",-101.538414274096,44.2945707758393
"276","28093",-89.502888401383,34.7620293724576
"277","21235",-84.1453187406,36.7569521636038
"278","18007",-87.3109438169195,40.6063379432869
"279","40053",-97.7863802503711,36.7964308261493
"280","16009",-116.661324774694,47.2164661148971
"281","47129",-84.6486588329233,36.1324445515131
"282","19099",-93.0556369218427,41.6858448108498
"283","40081",-96.8810407882355,35.702875357167
"284","38013",-102.518400610353,48.7911123086757
"285","55015",-88.2177649824635,44.0815596711335
"286","47007",-85.2062282909138,35.5992973057281
"287","35043",-106.867854500503,35.6883577341112
"288","18085",-85.8631412020455,41.2451471136633
"289","21049",-84.1503140874463,37.9696175767447
"290","48069",-102.26172285218,34.5301590610292
"291","46135",-97.3946526804437,43.0092092961247
"292","46039",-96.6694370439267,44.759873507588
"293","48017",-102.829972905535,34.0685011227025
"294","46079",-97.1292629547354,44.0218873830986
"295","42023",-78.2039291919232,41.4362245545036
"296","02230",-135.332874050809,59.5613038476037
"297","26093",-83.9129537609345,42.6037892723291
"298","42093",-76.6607779155559,41.0287267969012
"299","22111",-92.3748952038972,32.8312037073709
"300","05011",-92.1607311577749,33.4711419485998
"301","31085",-101.060343995379,40.5246535760539
"302","39023",-83.7849431337992,39.9160552838593
"303","31123",-103.0092288478,41.7157474620387
"304","38031",-98.8828133158113,47.4575862408395
"305","31139",-97.6012395165868,42.2643802379934
"306","35029",-107.750937209475,32.1816924066281
"307","35021",-103.821276818847,35.8574383908311
"308","39065",-83.6600756471462,40.6592420215367
"309","42105",-77.8956585580512,41.7444854323499
"310","01123",-85.7983302372727,32.8668069984527
"311","35005",-104.463842624726,33.3663172266079
"312","29145",-94.3393945507049,36.9054208418775
"313","39079",-82.6181579320208,39.0190761053501
"314","27097",-94.2731921786996,46.0127783797772
"315","29149",-91.4033664519845,36.6871226193444
"316","51179",-77.4592463005089,38.4178574098472
"317","51181",-76.8844668138482,37.1178476314534
"318","38073",-97.6574431492936,46.4564932443248
"319","51183",-77.2581678421611,36.9244616561189
"320","48179",-100.812922355239,35.4009294964103
"321","48189",-101.82680025652,34.0704544699528
"322","42025",-75.7092294714562,40.9164607993347
"323","46033",-103.453413086226,43.6787133155186
"324","46057",-97.1882818915281,44.6740667455525
"325","45031",-79.9618318686314,34.3332339226508
"326","42045",-75.3999882359391,39.915698220953
"327","27069",-96.7830568642872,48.7776924562345
"328","29027",-91.9220280091571,38.8367028659682
"329","17063",-88.4190448917476,41.2856777173428
"330","44003",-71.5764595932752,41.6711641833628
"331","27079",-93.7284343549966,44.371367543453
"332","56007",-106.934184244467,41.6922813923886
"333","56003",-107.99433830461,44.5252518628243
"334","56005",-105.547397506569,44.2464666128748
"335","47161",-87.8391485500857,36.5023282907435
"336","51029",-78.5252836021232,37.5724061229394
"337","48035",-97.6359717769246,31.8997343551439
"338","56031",-104.966305491507,42.1321217450189
"339","45061",-80.2585395744241,34.1667016033924
"340","45063",-81.2713517876642,33.8966159410706
"341","48047",-98.218058525687,27.0309659985118
"342","55033",-91.8962332994499,44.9454874082228
"343","45079",-80.9023447824208,34.0178661788501
"344","27099",-92.7523136598903,43.6714990821009
"345","51043",-77.9925351103117,39.1129541852578
"346","55133",-88.3043053741223,43.0182999170436
"347","49055",-110.909007089439,38.3248638513156
"348","51097",-76.8886920325311,37.7134047088688
"349","27133",-96.2529666099625,43.6747868308994
"350","41031",-121.178633850286,44.6288158993098
"351","51109",-77.96193529689,37.9791189409043
"352","29043",-93.1855097378146,36.9718927139736
"353","27147",-93.2262746334144,44.0223425315452
"354","29131",-92.4259775891034,38.2144419531373
"355","29053",-92.8089710646383,38.8444972448854
"356","29055",-91.3052222316437,37.9764797937095
"357","20029",-97.649294804433,39.4804805830784
"358","18021",-87.1172751693099,39.395466042528
"359","47001",-84.1967996269533,36.1231599560146
"360","20057",-99.888264283426,37.6921761720318
"361","13129",-84.8728799210737,34.5048568972482
"362","18095",-85.7196466311839,40.1612930193055
"363","41037",-120.38181649279,42.7902500913511
"364","42063",-79.0900184458412,40.6523240465862
"365","47023",-88.609709300643,35.4252753261025
"366","26005",-85.8910163428127,42.5915860626018
"367","21091",-86.7828119860616,37.8377514441858
"368","19033",-93.2612247056561,43.0818554420453
"369","37147",-77.3738894666274,35.5949701773162
"370","19037",-92.3177335632428,43.0601293686195
"371","37159",-80.5239143659211,35.6376284966315
"372","37167",-80.2510559392937,35.3164450227603
"373","20073",-96.2325568095177,37.877363980828
"374","48075",-100.207790477835,34.52929331847
"375","48133",-98.8325889840575,32.327538261733
"376","48107",-101.300033467879,33.6144039649329
"377","19063",-94.6785760980938,43.3779614321633
"378","21109",-83.9981738203561,37.4186190081313
"379","37069",-78.2872203124278,36.0815344423404
"380","19081",-93.7345506731981,43.0818639241011
"381","21121",-83.8540932551653,36.8922421673558
"382","20111",-96.1527638124903,38.4555625941056
"383","48121",-97.1166952812645,33.2055454019956
"384","47159",-85.9541038837544,36.2535610158532
"385","19195",-93.2608840811525,43.3776079351648
"386","20205",-95.7432307996454,37.5594362304652
"387","21141",-86.8776634760287,36.8594002231751
"388","21143",-88.0788162086017,37.0207832314267
"389","48127",-99.7564542190677,28.4230098054732
"390","49031",-112.124876843297,38.3382475993839
"391","27063",-95.1540004323956,43.6742512896143
"392","27067",-95.0058369635138,45.1524280955672
"393","49039",-111.576370390505,39.3719406826604
"394","46037",-97.6073505518273,45.3673852673788
"395","27039",-92.8624076967159,44.0223288978038
"396","26127",-86.2672782895422,43.6412762668682
"397","21213",-86.5804936911783,36.7405994039266
"398","26149",-85.527993896725,41.9144898452143
"399","37165",-79.4758483401723,34.838645454009
"400","17047",-88.0535175808267,38.41608107145
"401","17061",-90.3889366947728,39.3590866172258
"402","48365",-94.3055706969631,32.1640078983464
"403","21237",-83.4930265140774,37.7394432241831
"404","21011",-83.7457804410314,38.1473554392946
"405","21019",-82.6865275349284,38.3617392891228
"406","40073",-97.9418781109507,35.945347045964
"407","46013",-98.3516234926852,45.5896518653874
"408","25019",-70.0877614057091,41.2942189318392
"409","46011",-96.790802815506,44.3698414839481
"410","21035",-88.2731392378913,36.6210149020539
"411","45009",-81.0564354306103,33.2192663276662
"412","55053",-90.8059847032286,44.3189401901972
"413","55113",-91.1448792271456,45.8795929730469
"414","55129",-91.7904765095593,45.8982466673532
"415","56013",-108.62482624628,43.0414612768379
"416","27125",-96.0956134616388,47.872398178218
"417","38093",-98.9519332191815,46.9784109409881
"418","12041",-82.798802243595,29.7285158857111
"419","28007",-89.5785387023451,33.0866055456299
"420","42039",-80.1087725095064,41.6853760523808
"421","46121",-100.719684034984,43.194070445648
"422","29199",-92.1470944071104,40.4521667311086
"423","49003",-113.081398233503,41.5218585963369
"424","48057",-96.6171816435866,28.4715120025114
"425","31069",-102.33385740893,41.6185855936879
"426","38035",-97.4543003730828,47.9210766196388
"427","31023",-97.1310901519527,41.2270447947379
"428","37059",-80.5448138922872,35.9266733648843
"429","05063",-91.5686945103667,35.7423754223465
"430","38067",-97.5521989799943,48.766407254226
"431","05067",-91.2146585814272,35.5969885235137
"432","05069",-91.9308240159325,34.2699977261152
"433","37081",-79.7882284737774,36.0796764558046
"434","51600",-77.2977963398288,38.8515772246261
"435","51620",-76.93908542774,36.6831337422222
"436","51660",-78.8776200435831,38.4349834513478
"437","51690",-79.8634569792439,36.6820733127925
"438","51730",-77.3936800501666,37.2053057720103
"439","20173",-97.4608670765697,37.6844527404199
"440","51790",-79.0616079859256,38.1628080027303
"441","01051",-86.1441430366071,32.597882971625
"442","12027",-81.8096326363452,27.1868882257855
"443","06069",-121.068973718831,36.6029054201266
"444","18087",-85.4267573400436,41.6424432064312
"445","37089",-82.4767001965725,35.3378674838847
"446","01037",-86.2484596078302,32.9369156982737
"447","37161",-81.9210697784949,35.4011260599322
"448","20099",-95.2985019606074,37.191115585461
"449","51007",-77.9857101512747,37.3408676238366
"450","37177",-76.1710255477696,35.8708566190345
"451","39103",-81.8999562246983,41.1177070749145
"452","18151",-85.0010156027445,41.6443261951843
"453","19061",-90.8817910729245,42.4681206203209
"454","01017",-85.3906911894728,32.9135893478301
"455","39109",-84.2287012228071,40.0543489060941
"456","08069",-105.462342855942,40.666787983931
"457","01031",-85.9890033116602,31.3992886694852
"458","39113",-84.2906336703909,39.7545674368726
"459","01045",-85.6108871802282,31.4306087033873
"460","17121",-88.9189880045832,38.6496918748883
"461","39117",-82.7892888386815,40.5235425054373
"462","19089",-92.3170288848348,43.3567762768854
"463","39119",-81.9435781569553,39.9657799830323
"464","08095",-102.357767415755,40.5944213489419
"465","39127",-82.2358961202942,39.7366501364005
"466","12097",-81.1501135398287,28.0624959857579
"467","19113",-91.5981240286944,42.0791677719983
"468","17175",-89.7975460423287,41.0931718290825
"469","08115",-102.351894330368,40.8762116451364
"470","19129",-95.6192292695951,41.0331134424164
"471","39141",-83.0599883274115,39.3372039759418
"472","19161",-95.105437476196,42.3862606151765
"473","48399",-99.9761650222956,31.8313847271601
"474","39147",-83.1278234639172,41.1236983416511
"475","48421",-101.893313487534,36.2775179867497
"476","17191",-88.4258521286039,38.4295244791916
"477","19121",-94.0155538045415,41.3307839776316
"478","39155",-80.7610944878466,41.3174310772144
"479","39159",-83.3723364922024,40.300043957872
"480","13147",-82.9656670387302,34.3462473318468
"481","13171",-84.1426365360402,33.0783887065432
"482","39169",-81.8883795233584,40.8292586726066
"483","39033",-82.9198990700996,40.8506342654652
"484","48483",-100.269950264799,35.4012460830199
"485","39073",-82.4773501870469,39.4967229931294
"486","39017",-84.5738085990756,39.4401969370557
"487","39027",-83.8088055897875,39.4148462961485
"488","13251",-81.6087679261526,32.7497241636612
"489","13117",-84.1232290323679,34.2260366255962
"490","39041",-83.0044680502089,40.2794292447713
"491","13113",-84.4895415359605,33.4151212243416
"492","13177",-84.1432546406822,31.7793728805806
"493","40057",-99.8472572979591,34.7437820092539
"494","20077",-98.0757835052662,37.1918129533425
"495","13005",-82.4592885453578,31.554580231531
"496","40097",-95.2317830550263,36.3017228702524
"497","18163",-87.5875244730498,38.0266621213865
"498","48219",-102.343148690446,33.6078055515752
"499","40105",-95.6190189828557,36.7983901804044
"500","27143",-94.2317008288909,44.5799868084015
"501","05147",-91.2444666712547,35.186121821224
"502","39067",-81.0907173266861,40.2938172814764
"503","36021",-73.6310926894718,42.2480374822426
"504","31005",-101.695905352782,41.5692340884907
"505","28147",-90.1045239988245,31.1489517031787
"506","29039",-93.854412191252,37.7239792008423
"507","37119",-80.8317144320853,35.2444336135043
"508","37011",-81.9230611847059,36.075687459057
"509","34031",-74.2967850308842,41.0325778365638
"510","41055",-120.681059844852,45.4159607935458
"511","13063",-84.3559782003888,33.5418238072883
"512","55111",-89.9497149390189,43.425693303521
"513","22105",-90.4065246777732,30.6285306223527
"514","22123",-91.4579082433907,32.7881022338233
"515","19171",-92.5326681086455,42.0798483585612
"516","18011",-86.4686673525382,40.0510238859948
"517","18107",-86.8933538148198,40.0403409544671
"518","38047",-99.4772239514794,46.4576383280152
"519","20095",-98.1364163488606,37.5593491700661
"520","51770",-79.9618966702263,37.2779163815078
"521","17141",-89.322053220731,42.0414921160731
"522","55115",-88.7638269054188,44.7893424528575
"523","20089",-98.2182141811638,39.784715508495
"524","46029",-97.1882647715261,44.9780078378961
"525","27119",-96.3998619737305,47.7741798630213
"526","20195",-99.8728569484338,38.9147712608416
"527","22007",-91.0605730865454,29.9015896139295
"528","22021",-92.1173644155848,32.0903370820866
"529","54069",-80.6220361504067,40.095558140213
"530","01091",-87.7880446569606,32.2475774981959
"531","54051",-80.6659490527347,39.8606193307296
"532","54043",-82.0702559744556,38.172106261771
"533","24001",-78.6929663706021,39.6237159103228
"534","54061",-80.0411445235917,39.6326151023793
"535","28079",-89.5240193434371,32.7537318702835
"536","29063",-94.4047360802893,39.8920926358438
"537","30019",-105.547618589329,48.7845196806483
"538","51021",-81.1360339816653,37.1313572398446
"539","54033",-80.3806905039919,39.2832136793377
"540","54027",-78.6083082281693,39.3210030247777
"541","05049",-91.8182306951508,36.3818618521366
"542","29037",-94.3533198254352,38.6479085169429
"543","27169",-91.7805725041094,43.9878139453915
"544","36049",-75.4493156445651,43.7840996512217
"545","05129",-92.6994144928996,35.9109736861188
"546","55103",-90.430135262196,43.3762290194429
"547","13261",-84.1979372861788,32.0364097804775
"548","37073",-76.6974681052091,36.4467098706724
"549","51199",-76.5436695044834,37.2431393294802
"550","29067",-92.4990751507596,36.9328751231587
"551","08015",-106.192375214071,38.747198760657
"552","48301",-103.580965471049,31.8500561152806
"553","51800",-76.6362427363766,36.7015089001028
"554","29065",-91.5078809404907,37.6066748489117
"555","08025",-103.784523504324,38.326082435321
"556","48329",-102.031559408242,31.8690930957456
"557","29123",-90.34670528321,37.4786726770259
"558","48353",-100.406014526196,32.3036870294934
"559","22077",-91.6019705208938,30.7141287456206
"560","08047",-105.525106069716,39.8563738622444
"561","08061",-102.739092786775,38.4332354384364
"562","22083",-91.7646865007392,32.4166644756938
"563","48319",-99.226270585311,30.7178380706955
"564","48227",-101.435644737651,32.3062623592551
"565","48257",-96.2872904494823,32.5990584235625
"566","37113",-83.4168148620296,35.1486937993819
"567","37043",-83.743201977899,35.0571782933832
"568","40027",-97.325024681506,35.2040464338296
"569","40049",-97.3082001537992,34.7044472046631
"570","05071",-93.458987098756,35.569484881937
"571","48449",-94.9679643124326,33.2133660295608
"572","40087",-97.4458727380745,35.0115073377077
"573","48343",-94.7325407523152,33.1128929413975
"574","31071",-98.9911185202306,41.9143584777686
"575","22097",-92.001407783861,30.5971818842186
"576","48231",-96.0855850846134,33.1233901198981
"577","47103",-86.5890789162576,35.1373932671701
"578","40143",-95.9401768382766,36.1193052585822
"579","40019",-97.2856015234919,34.2510969744138
"580","36035",-74.4179497341712,43.1137415390558
"581","40091",-95.6661189886119,35.3723069220875
"582","40147",-95.905099328017,36.7133969629266
"583","51079",-78.4652492117034,38.2955124096322
"584","48021",-97.3120569193986,30.1036633933173
"585","48027",-97.4786665302141,31.0373211279371
"586","53031",-123.5652745741,47.7536893648522
"587","13027",-83.5830146670498,30.8391355523581
"588","13277",-83.5227595738058,31.4573407120848
"589","13313",-84.9610212083355,34.8097190422552
"590","28067",-89.1689691238747,31.6225735645968
"591","54093",-79.5704445957592,39.1124559599244
"592","48435",-100.538243963126,30.498950850299
"593","31107",-97.8917918096405,42.6376855045199
"594","51820",-78.9013052124652,38.0634395195649
"595","13173",-83.0646049864261,31.0377733673288
"596","72145",-66.3984020663571,18.4264117933162
"597","72135",-66.2500487033901,18.3620961143319
"598","72149",-66.4710125478723,18.1270025979252
"599","72143",-66.3339952080474,18.4096983249374
"600","12047",-82.9498812082391,30.4968173726022
"601","39015",-83.8669254555165,38.9330454577268
"602","15005",-156.958357042377,21.1788215260736
"603","47141",-85.5064164169389,36.1401609644512
"604","37127",-77.9848196815346,35.9652154802366
"605","13155",-83.2749825978362,31.6021564023632
"606","47051",-86.0919849094289,35.1563667806692
"607","38027",-98.904410927709,47.7175259472984
"608","38007",-103.376501432163,47.0232201777303
"609","20145",-99.2368264233265,38.1812153621838
"610","22093",-90.7963563340878,30.0281257809742
"611","26063",-83.0409266036397,43.8336906322551
"612","37145",-78.9721843549003,36.3898564189398
"613","17187",-90.6147391055016,40.8490950531035
"614","51145",-77.9126704951269,37.5501929879122
"615","34029",-74.2808727875339,39.8892366382675
